index,title,salaryrange,company,location,size,industry,sector,easyapply,latitude,longitude
6395,Data Scientist,$93K-$151K (Glassdoor est.),"Thermo Fisher Scientific
3.4","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6396,Quantitative Research Analyst Internship,$93K-$151K (Glassdoor est.),"American Economic Association
3.7","Philadelphia, PA",Unknown,Investment Banking & Asset Management,Finance,FALSE,39.9526,-75.1652
6397,Data Scientist II,$93K-$151K (Glassdoor est.),"Black Knight Inc
2.9","Philadelphia, PA",5001 to 10000 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6398,Data Scientist,$93K-$151K (Glassdoor est.),"CSL Behring
3.7","King of Prussia, PA",5001 to 10000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6399,Data Scientist,$93K-$151K (Glassdoor est.),"InterDigital Communications Corporation
3.4","Conshohocken, PA",201 to 500 employees,Electrical & Electronic Manufacturing,Manufacturing,FALSE,,
6400,Data Engineer I,$93K-$151K (Glassdoor est.),"Integrated Resources
3.1","Philadelphia, PA",201 to 500 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6401,Research Scientist,$93K-$151K (Glassdoor est.),"Temple University
4.1","Philadelphia, PA",5001 to 10000 employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6402,Data Scientist,$93K-$151K (Glassdoor est.),"QVC, Inc.
3.2","West Chester, PA",10000+ employees,"Department, Clothing, & Shoe Stores",Retail,FALSE,,
6403,Data Analyst,$93K-$151K (Glassdoor est.),"STRATIS IoT Inc
4.7","Philadelphia, PA",1 to 50 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6404,Data Engineer I,$93K-$151K (Glassdoor est.),GHR Technology,"Philadelphia, PA",-1,-1,-1,FALSE,39.9526,-75.1652
6405,Data Engineer I,$93K-$151K (Glassdoor est.),"Voca
4.7","Philadelphia, PA",201 to 500 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6406,Data Scientist,$50K-$87K (Glassdoor est.),"Contingent Network Services
3.1","Philadelphia, PA",201 to 500 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6407,Data Engineer - Azure,$50K-$87K (Glassdoor est.),"Daman, Inc.
3.9","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6408,Senior Data Scientist,$50K-$87K (Glassdoor est.),"DMA Associates
5.0","Newtown, PA",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6409,Quantitative Research Analyst,$50K-$87K (Glassdoor est.),"Principia Consulting
4.6","Philadelphia, PA",1 to 50 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6410,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,$50K-$87K (Glassdoor est.),"Internal Revenue Service
3.5","Philadelphia, PA",10000+ employees,Federal Agencies,Government,FALSE,39.9526,-75.1652
6411,Quantum Data Scientist (Industrial-Process sector),$50K-$87K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6412,Natural Catastrophe Research Scientist,$50K-$87K (Glassdoor est.),"Chubb
3.3","Philadelphia, PA",10000+ employees,Insurance Carriers,Insurance,FALSE,39.9526,-75.1652
6413,Global Reporting and Analytics Consultant,$50K-$87K (Glassdoor est.),"De Lage Landen
4.0","Wayne, PA",5001 to 10000 employees,Investment Banking & Asset Management,Finance,FALSE,,
6414,Data Scientist / Sports Scientist,$50K-$87K (Glassdoor est.),"Management Decisions, Inc.
1.6","Philadelphia, PA",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,39.9526,-75.1652
6415,Data Analyst,$50K-$87K (Glassdoor est.),"Mondo
3.8","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6416,Data Scientist; Acurian (A PPD Company),$50K-$87K (Glassdoor est.),"Acurian
2.6","Horsham, PA",51 to 200 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6417,"Scientist, Oncology Translational Scientist",$50K-$87K (Glassdoor est.),"GSK
3.9","Collegeville, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6418,Data Analyst,$50K-$87K (Glassdoor est.),"Seer Interactive
3.9","Philadelphia, PA",51 to 200 employees,Internet,Information Technology,FALSE,39.9526,-75.1652
6419,Quantitative Research Analyst,$50K-$87K (Glassdoor est.),"American Economic Association
3.7","Philadelphia, PA",Unknown,Investment Banking & Asset Management,Finance,FALSE,39.9526,-75.1652
6420,Senior Data Scientist,$50K-$87K (Glassdoor est.),"Adaptimmune Ltd
3.4","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6421,PRINCIPAL SCIENTIST,$50K-$87K (Glassdoor est.),"J&J Family of Companies
4.0","Spring House, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6422,Data Engineer- Python,$50K-$87K (Glassdoor est.),"Becker Technical Staffing, Inc.
2.8","Philadelphia, PA",1 to 50 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6423,Scientist,$50K-$87K (Glassdoor est.),"GSK
3.9","Collegeville, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6424,Data Scientist,$50K-$87K (Glassdoor est.),"Clarivate Analytics
2.8","Philadelphia, PA",1001 to 5000 employees,Research & Development,Business Services,FALSE,39.9526,-75.1652
6425,Data Engineer I,$50K-$87K (Glassdoor est.),"Partners Consulting, Inc.
3.0","Philadelphia, PA",Unknown,-1,-1,FALSE,39.9526,-75.1652
6426,Data Science Consultant,$50K-$87K (Glassdoor est.),"ZS Associates
3.8","Philadelphia, PA",5001 to 10000 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6427,Retention Data Scientist,$50K-$87K (Glassdoor est.),"NewRez
3.6","Fort Washington, PA",1001 to 5000 employees,Lending,Finance,FALSE,,
6428,Senior Data Scientist,$50K-$87K (Glassdoor est.),"Penn National Gaming, Inc.
3.1","Philadelphia, PA",10000+ employees,Gambling,"Arts, Entertainment & Recreation",FALSE,39.9526,-75.1652
6429,Genomic Data Scientist,$50K-$87K (Glassdoor est.),"GSK
3.9","Stevenage, United Kingdom",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6430,Data Analyst,$50K-$87K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6431,Data Analyst,$50K-$87K (Glassdoor est.),"Tetra Tech, Inc.
3.7","Philadelphia, PA",10000+ employees,Architectural & Engineering Services,Business Services,FALSE,39.9526,-75.1652
6432,Quantitative Research Developer,$50K-$87K (Glassdoor est.),"STEVENS CAPITAL MANAGEMENT LP
4.6","Philadelphia, PA",51 to 200 employees,Financial Analytics & Research,Finance,TRUE,39.9526,-75.1652
6433,Data Analyst,$50K-$87K (Glassdoor est.),"Red Tettemer
3.6","Philadelphia, PA",51 to 200 employees,Advertising & Marketing,Business Services,TRUE,39.9526,-75.1652
6434,Data Engineer I,$50K-$87K (Glassdoor est.),"Staffing the Universe
2.7","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6435,Scientist,$50K-$87K (Glassdoor est.),"Apex Systems
3.8","Springhouse Branch Post Office, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,TRUE,,
6436,Modeling and Simulation / MBSE Tools Data Scientist,$71K-$117K (Glassdoor est.),"The GBS Group
3.3","Philadelphia, PA",51 to 200 employees,Architectural & Engineering Services,Business Services,FALSE,39.9526,-75.1652
6437,Research scientist,$71K-$117K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6438,Data Scientist II - Cell & Gene Therapy,$71K-$117K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6439,Bioprocess Scientist/Senior Bioprocess Scientist,$71K-$117K (Glassdoor est.),"Riffyn, Inc
4.7","Philadelphia, PA",1 to 50 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6440,Business Intelligence Analyst,$71K-$117K (Glassdoor est.),"Jornaya
3.6","Conshohocken, PA",51 to 200 employees,Computer Hardware & Software,Information Technology,FALSE,,
6441,Sr. Data Scientist,$71K-$117K (Glassdoor est.),"Comcast
3.6","Philadelphia, PA",10000+ employees,-1,-1,FALSE,39.9526,-75.1652
6442,Analytical Scientist I,$71K-$117K (Glassdoor est.),"Quotient Sciences
3.6","Boothwyn, PA",501 to 1000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6443,Data Analyst,$71K-$117K (Glassdoor est.),"FINRA
3.5","Philadelphia, PA",1001 to 5000 employees,Brokerage Services,Finance,FALSE,39.9526,-75.1652
6444,Python Data Engineer,$71K-$117K (Glassdoor est.),"WalkerHealthcareIT
4.0","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6445,IS Data Engineer I,$71K-$117K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6446,Data Analyst,$71K-$117K (Glassdoor est.),"Collabera
4.1","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6447,Principal Data Scientist- Public Sector,$71K-$117K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6448,Data Analyst,$71K-$117K (Glassdoor est.),"PMHCC Inc.
2.4","Philadelphia, PA",501 to 1000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6449,Human Factors Scientist,$71K-$117K (Glassdoor est.),"Exponent
3.5","Philadelphia, PA",1001 to 5000 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6450,Data Analyst,$71K-$117K (Glassdoor est.),"Ampcus Incorporated
3.9","Philadelphia, PA",501 to 1000 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6451,Senior Data Scientist,$71K-$117K (Glassdoor est.),"Sphinix Solutions
1.0","Philadelphia, PA",1 to 50 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6452,Data Engineer,$71K-$117K (Glassdoor est.),"Slyce
3.5","Philadelphia, PA",1 to 50 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6453,Data Analyst,$71K-$117K (Glassdoor est.),"Apex Systems
3.8","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,TRUE,39.9526,-75.1652
6454,Lead Data Scientist,$71K-$117K (Glassdoor est.),"WebbMason Analytics
2.7","Philadelphia, PA",201 to 500 employees,Advertising & Marketing,Business Services,FALSE,39.9526,-75.1652
6455,Junior Data Analyst,$71K-$117K (Glassdoor est.),"Staffigo Technical Services, LLC
5.0","Philadelphia, PA",51 to 200 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6456,Business Data Analyst,$71K-$117K (Glassdoor est.),"Dextro Software Systems
3.5","Bensalem, PA",51 to 200 employees,IT Services,Information Technology,TRUE,,
6457,"Sr. Data Scientist, Database Marketing",$71K-$117K (Glassdoor est.),"PayPal
3.9","Conshohocken, PA",10000+ employees,Internet,Information Technology,FALSE,,
6458,Data Analyst,$71K-$117K (Glassdoor est.),"Eastern Metal Recycling
3.5","Camden, NJ",1001 to 5000 employees,Metals Brokers,Mining & Metals,FALSE,39.7392,104.9903
6459,Quantum Principal Data Scientist (Industrial-Discrete sector),$71K-$117K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6460,Library Data Scientist,$71K-$117K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6461,Data Analyst,$71K-$117K (Glassdoor est.),"Tandigm Health LLC
4.2","West Conshohocken, PA",51 to 200 employees,Health Care Services & Hospitals,Health Care,FALSE,,
6462,Clinical Data Analyst,$71K-$117K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6463,"Data Analyst (Philadelphia, PA)",$71K-$117K (Glassdoor est.),"Tetra Tech
3.7","Philadelphia, PA",10000+ employees,Architectural & Engineering Services,Business Services,FALSE,39.9526,-75.1652
6464,Data Analyst with Food Science Product Development,$71K-$117K (Glassdoor est.),"Alpha Consulting
4.0","Camden, NJ",201 to 500 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,104.9903
6465,Imaging Data Scientist III,$71K-$117K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6466,Data Scientist,$44K-$80K (Glassdoor est.),"Qurate Retail Group
3.6","West Chester, PA",10000+ employees,Other Retail Stores,Retail,FALSE,,
6467,Data Analyst,$44K-$80K (Glassdoor est.),"Techligent
3.3","Philadelphia, PA",1 to 50 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6468,Machine Learning Engineer,$44K-$80K (Glassdoor est.),Perpay,"Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6469,Data Analyst,$44K-$80K (Glassdoor est.),"The Judge Group, Inc.
3.5","Camden, NJ",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,104.9903
6470,Data Analyst,$44K-$80K (Glassdoor est.),"VSE, Inc.
4.1","Feasterville Trevose, PA",1 to 50 employees,"Cable, Internet & Telephone Providers",Telecommunications,FALSE,,
6471,Environmental Scientist Supervisor,$44K-$80K (Glassdoor est.),"City of Philadelphia
3.5","Philadelphia, PA",10000+ employees,Municipal Governments,Government,FALSE,39.9526,-75.1652
6472,"Scientist, Molecular Biology",$44K-$80K (Glassdoor est.),"WuXi AppTec
2.6","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6473,Quantum Principal Data Scientist (Industrial-Process sector),$44K-$80K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6474,Sr. Data Analyst,$44K-$80K (Glassdoor est.),"Community Behavioral Health
3.6","Philadelphia, PA",201 to 500 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6475,Junior Data Analyst,$44K-$80K (Glassdoor est.),"Revantage Corporate Services
3.2","Fort Washington, PA",201 to 500 employees,Real Estate,Real Estate,FALSE,,
6476,Data Scientist_,$44K-$80K (Glassdoor est.),"Avacend, Inc.
2.5","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6477,Microsoft Analytics Consultant,$44K-$80K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6478,Sr Data Analyst,$44K-$80K (Glassdoor est.),"Mondo
3.8","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6479,Data Analyst D,$44K-$80K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6480,Scientist - HLA Laboratory,$44K-$80K (Glassdoor est.),"American Red Cross
3.2","Philadelphia, PA",10000+ employees,Social Assistance,Non-Profit,FALSE,39.9526,-75.1652
6481,Data Scientist - mid level,$44K-$80K (Glassdoor est.),"TDI Technologies Inc.
3.4","Philadelphia, PA",1 to 50 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6482,Data Engineer,$44K-$80K (Glassdoor est.),"Philadelphia District Attorney's Office
3.6","Philadelphia, PA",501 to 1000 employees,Municipal Governments,Government,FALSE,39.9526,-75.1652
6483,Data Engineer / Data Architect,$44K-$80K (Glassdoor est.),"Beacon Hill Staffing Group, LLC
4.5","Philadelphia, PA",501 to 1000 employees,Staffing & Outsourcing,Business Services,TRUE,39.9526,-75.1652
6484,Natural Catastrophe Research Scientist,$44K-$80K (Glassdoor est.),"Citygate Automotive Ltd
3.9","Philadelphia, PA",201 to 500 employees,Vehicle Dealers,Retail,FALSE,39.9526,-75.1652
6485,Senior Data Scientist / Artificial Intelligence / Machine Learning / AI/ML Scientist,$44K-$80K (Glassdoor est.),"Vanguard
3.2","Malvern, PA",10000+ employees,Investment Banking & Asset Management,Finance,FALSE,,
6486,"Exciting Video Ecommerce Startup | Data Scientist w/ ACR Experience (ACR, MongoDB, Node.js, Python )",$44K-$80K (Glassdoor est.),"Ciright
4.7","Conshohocken, PA",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6487,Data Analyst - Contractor,$44K-$80K (Glassdoor est.),"ConnectiveRx
3.2","King of Prussia, PA",1001 to 5000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6488,Senior Healthcare Data Analyst,$44K-$80K (Glassdoor est.),"Cambridge Advisory Group
5.0","King of Prussia, PA",1 to 50 employees,Consulting,Business Services,FALSE,,
6489,Sr. Data Scientist,$44K-$80K (Glassdoor est.),"Contingent Network Services
3.1","Philadelphia, PA",201 to 500 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6490,Machine Learning Engineer,$44K-$80K (Glassdoor est.),"Penn National Gaming
3.1","Philadelphia, PA",10000+ employees,Gambling,"Arts, Entertainment & Recreation",FALSE,39.9526,-75.1652
6491,"Exciting Video Ecommerce Startup | Data Scientist w/ ACR Experience (ACR, MongoDB, Node.js, Python ) | $120-150K",$44K-$80K (Glassdoor est.),"Ciright
4.7","Conshohocken, PA",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6492,COMPUTER SCIENTIST,$44K-$80K (Glassdoor est.),"U.S. Navy
3.8","Philadelphia, PA",1001 to 5000 employees,Federal Agencies,Government,FALSE,39.9526,-75.1652
6493,"Data Analyst, Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",$44K-$80K (Glassdoor est.),"EY
3.8","Philadelphia, PA",10000+ employees,Accounting,Accounting & Legal,FALSE,39.9526,-75.1652
6494,Data Engineer,$44K-$80K (Glassdoor est.),"Digital Intelligence Systems, LLC
3.4","Philadelphia, PA",1001 to 5000 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6495,Microsoft Dynamics CRM Data Analyst,$44K-$80K (Glassdoor est.),"IBM
3.7","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6496,"Product Manager, Product Data",$94K-$166K (Glassdoor est.),"piano.io
4.0","Philadelphia, PA",201 to 500 employees,Computer Hardware & Software,Information Technology,FALSE,39.9526,-75.1652
6497,Senior Data Engineer,$94K-$166K (Glassdoor est.),"Aetna
3.3","Blue Bell, PA",10000+ employees,Insurance Carriers,Insurance,FALSE,,
6498,Data Analyst,$94K-$166K (Glassdoor est.),"Staffigo Technical Services, LLC
5.0","Philadelphia, PA",51 to 200 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6499,Field Application Scientist BioTherapeutics,$94K-$166K (Glassdoor est.),"Perkinelmer
3.2","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6500,Sr Decision Scientist,$94K-$166K (Glassdoor est.),"Grubhub
3.8","Philadelphia, PA",1001 to 5000 employees,Internet,Information Technology,FALSE,39.9526,-75.1652
6501,Data Engineer (Contract),$94K-$166K (Glassdoor est.),"Capgemini
3.8","Malvern, PA",10000+ employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6502,Data Analyst,$94K-$166K (Glassdoor est.),"ORS Partners
4.0","Paoli, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,,
6503,Data Analyst Supporting the FBI #20-188,$94K-$166K (Glassdoor est.),"Forfeiture Support Associates
2.8","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6504,Data Engineer,$94K-$166K (Glassdoor est.),"Turnberry Solutions
4.6","Philadelphia, PA",501 to 1000 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6505,Analytical Scientist II,$94K-$166K (Glassdoor est.),"Quotient Sciences
3.6","Boothwyn, PA",501 to 1000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6506,Field Application Scientist - Mid-Atlantic,$94K-$166K (Glassdoor est.),"IsoPlexis
4.5","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6507,"Clinical Scientist, Neuroscience (Director level)",$94K-$166K (Glassdoor est.),"Jazz Pharma
3.6","Philadelphia, PA",1001 to 5000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6508,Data Analyst,$94K-$166K (Glassdoor est.),"Contemporary Staffing Solutions
4.4","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6509,Future Opportunity: Data Engineer,$94K-$166K (Glassdoor est.),"AVANADE
3.9","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6510,Data Analyst,$94K-$166K (Glassdoor est.),"Login Consulting Services, Inc
3.8","Allegheny West, PA",51 to 200 employees,Consulting,Business Services,FALSE,,
6511,Data Engineer,$94K-$166K (Glassdoor est.),"GSK
3.9","King of Prussia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6512,Data Engineer,$94K-$166K (Glassdoor est.),"STEVENS CAPITAL MANAGEMENT LP
4.6","Radnor, PA",51 to 200 employees,Financial Analytics & Research,Finance,FALSE,,
6513,Data Curator,$94K-$166K (Glassdoor est.),"ORS Partners
4.0","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6514,Quantitative Research Analyst - Experienced Hire,$94K-$166K (Glassdoor est.),"Susquehanna International Group
3.6","Bala Cynwyd, PA",1001 to 5000 employees,Stock Exchanges,Finance,FALSE,,
6515,Associate Scientist: Microbiology,$94K-$166K (Glassdoor est.),Eurofins USA BioPharma Services,"Philadelphia, PA",-1,-1,-1,FALSE,39.9526,-75.1652
6516,Senior Marketing Data Scientist II,$94K-$166K (Glassdoor est.),"Vanguard
3.2","Malvern, PA",10000+ employees,Investment Banking & Asset Management,Finance,FALSE,,
6517,Environmental Scientist -- Part Time Entry Level,$94K-$166K (Glassdoor est.),"Stell
3.0","Philadelphia, PA",51 to 200 employees,-1,-1,FALSE,39.9526,-75.1652
6518,"Data Science, Machine Learning & AI Consultant",$94K-$166K (Glassdoor est.),"Data-Core System, Inc.
3.1","Philadelphia, PA",201 to 500 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6519,Intellectual Property Scientist,$94K-$166K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6520,Scientist - HLA Lab Supervisor,$94K-$166K (Glassdoor est.),"American Red Cross
3.2","Philadelphia, PA",10000+ employees,Social Assistance,Non-Profit,FALSE,39.9526,-75.1652
6521,Associate Scientist Process Development Research,$94K-$166K (Glassdoor est.),"Carisma Therapeutics
5.0","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6522,Senior Research Scientist,$94K-$166K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6523,Data Engineer - Enterprise Data Analytics Platform,$94K-$166K (Glassdoor est.),"GSK
3.9","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6524,Data Engineer II,$94K-$166K (Glassdoor est.),"Black Knight Inc
2.9","Philadelphia, PA",5001 to 10000 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6525,Lead Data Scientist,$94K-$166K (Glassdoor est.),"Vanguard
3.2","Malvern, PA",10000+ employees,Investment Banking & Asset Management,Finance,FALSE,,
6526,Sr. Scientist. Small Molecule Bioanalysis LCMS,$65K-$100K (Glassdoor est.),RPM ReSearch,"Philadelphia, PA",Unknown,-1,-1,FALSE,39.9526,-75.1652
6527,Advanced Analytics Consultant,$65K-$100K (Glassdoor est.),"IQVIA
3.6","Plymouth Meeting, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6528,Lead Process Development Scientist - Upstream,$65K-$100K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6529,SQL Data Engineer,$65K-$100K (Glassdoor est.),"Queen Consulting Group, Inc.
5.0","Philadelphia, PA",51 to 200 employees,-1,-1,FALSE,39.9526,-75.1652
6530,"Data Engineer, Ad Technology",$65K-$100K (Glassdoor est.),"Health Union
4.7","Philadelphia, PA",51 to 200 employees,Publishing,Media,FALSE,39.9526,-75.1652
6531,Data Scientist with Security Clearance,$65K-$100K (Glassdoor est.),"Gryphon Technologies
3.1","Philadelphia, PA",1001 to 5000 employees,Aerospace & Defense,Aerospace & Defense,FALSE,39.9526,-75.1652
6532,Data Analyst,$65K-$100K (Glassdoor est.),"Piper Companies
4.5","Horsham, PA",201 to 500 employees,Staffing & Outsourcing,Business Services,FALSE,,
6533,Data Engineer,$65K-$100K (Glassdoor est.),Perpay,"Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6534,Neuroimaging Data Analyst Junior,$65K-$100K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6535,Data Engineer,$65K-$100K (Glassdoor est.),"RennerBrown
3.0","Philadelphia, PA",Unknown,IT Services,Information Technology,FALSE,39.9526,-75.1652
6536,Data Modeler,$65K-$100K (Glassdoor est.),"PVK Corporation
3.7","Philadelphia, PA",1 to 50 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6537,Associate Scientist ( Immuno-Oncology),$65K-$100K (Glassdoor est.),"Piper Companies
4.5","Philadelphia, PA",201 to 500 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6538,Data Engineer,$65K-$100K (Glassdoor est.),"IntePros
4.2","Philadelphia, PA",201 to 500 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6539,Data Science Lead,$65K-$100K (Glassdoor est.),"Gopuff
3.4","Philadelphia, PA",1001 to 5000 employees,Express Delivery Services,Transportation & Logistics,FALSE,39.9526,-75.1652
6540,East Field Application Scientist Bio-therapeutics/Microfluidics,$65K-$100K (Glassdoor est.),"Perkinelmer
3.2","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6541,Data Engineer,$65K-$100K (Glassdoor est.),"The Judge Group, Inc.
3.5","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
